y_true,y_pred,prob_no_stroke,prob_stroke
1,1,0.21843375632552964,0.7815662436744704
1,1,0.40372278257267447,0.5962772174273255
1,0,0.9440014262993471,0.05599857370065291
1,1,0.01627934179888635,0.9837206582011137
1,1,0.3137586372129869,0.6862413627870131
1,1,0.0745740048230471,0.9254259951769529
1,0,0.6111725840188058,0.38882741598119414
1,1,0.43294970112932163,0.5670502988706784
1,0,0.9985433867534572,0.0014566132465427288
1,1,0.12664034264968127,0.8733596573503187
1,1,0.24175804106071086,0.7582419589392891
1,1,0.11080129077475831,0.8891987092252417
1,0,0.7464570747875554,0.25354292521244454
1,1,0.10737997332660854,0.8926200266733915
1,1,0.3345496344148966,0.6654503655851034
1,1,0.04547048092387407,0.9545295190761259
1,0,0.9055923263144426,0.09440767368555737
1,0,0.7203003627832986,0.27969963721670144
1,0,0.9949235469374861,0.005076453062513949
1,0,0.9757333100225016,0.024266689977498312
1,0,0.999671187968489,0.0003288120315109856
1,0,0.636837243247751,0.36316275675224896
1,1,0.18014634620981784,0.8198536537901822
1,0,0.8448540929459738,0.15514590705402617
1,1,0.20167315991448975,0.7983268400855102
1,1,0.45361761220220576,0.5463823877977942
1,1,0.30217253844156744,0.6978274615584326
1,1,0.3824309497237879,0.6175690502762121
1,1,0.13023501683542626,0.8697649831645737
1,0,0.7070629920436953,0.2929370079563047
1,0,0.9525857555953686,0.0474142444046314
1,1,0.1790039871449941,0.8209960128550059
1,0,0.8813577849322313,0.11864221506776876
1,1,0.2133409237823619,0.7866590762176381
1,1,0.465018100461008,0.534981899538992
1,1,0.20549843447181493,0.7945015655281851
1,1,0.021064318160451956,0.978935681839548
1,0,0.6565162630894638,0.34348373691053624
1,0,0.7243979063378608,0.27560209366213917
1,0,0.8208318849155043,0.17916811508449573
1,0,0.5188237437150355,0.4811762562849645
1,0,0.7342036061936164,0.2657963938063837
1,1,0.44822354098678563,0.5517764590132144
1,0,0.6264500074674282,0.37354999253257176
1,0,0.6115480534340081,0.3884519465659919
1,0,0.9265463536728924,0.07345364632710757
1,0,0.9985997767062574,0.001400223293742514
1,1,0.4487120325272784,0.5512879674727216
1,1,0.42386574471320626,0.5761342552867937
1,1,0.24238008054906246,0.7576199194509375
1,0,0.5068641302674797,0.4931358697325203
1,0,0.7441840685032381,0.25581593149676185
1,0,0.7519628031666794,0.2480371968333206
1,0,0.960626337853178,0.03937366214682203
1,1,0.2099631841439904,0.7900368158560096
0,0,0.5465927536163817,0.4534072463836183
0,0,0.6784885323513168,0.32151146764868327
0,0,0.9994044540989823,0.0005955459010177902
0,1,0.19043166750788976,0.8095683324921102
0,0,0.9992682630799727,0.000731736920027237
0,0,0.9998445582530351,0.00015544174696492953
0,0,0.9355471728336002,0.06445282716639975
0,0,0.999999441034086,5.589659140355359e-07
0,0,0.9999515408131048,4.8459186895215204e-05
0,0,0.9806007288532087,0.019399271146791287
0,0,0.9993636351470255,0.0006363648529744854
0,0,0.9998418131556034,0.0001581868443966395
0,0,0.9917030327188306,0.008296967281169403
0,0,0.9999357651146822,6.42348853177638e-05
0,0,0.999911122677754,8.887732224600272e-05
0,0,0.9999545423161603,4.545768383964513e-05
0,1,0.025306787272642017,0.974693212727358
0,0,0.9999995568134882,4.4318651186784183e-07
0,0,0.9979663511895134,0.002033648810486569
0,0,0.9986898002610631,0.0013101997389368568
0,0,0.9994689726539786,0.0005310273460213922
0,0,0.7994062620578295,0.20059373794217056
0,0,0.9979728442621923,0.0020271557378075977
0,0,0.9999999810282862,1.8971713779725857e-08
0,0,0.990594358207923,0.009405641792076981
0,0,0.5892754364227694,0.41072456357723064
0,1,0.4570744487844869,0.5429255512155131
0,1,0.4419846266407377,0.5580153733592623
0,1,0.49069445890836805,0.509305541091632
0,0,0.9999491193794274,5.088062057260223e-05
0,0,0.5023314015851503,0.4976685984148497
0,0,0.9999756770577619,2.4322942238073296e-05
0,0,0.9545131381793875,0.045486861820612415
0,0,0.9999990233822732,9.766177268167643e-07
0,0,0.9997094668563291,0.00029053314367089754
0,0,0.7141997795704,0.2858002204295999
0,1,0.20497547547588268,0.7950245245241173
0,0,0.9998765093816786,0.00012349061832142103
0,0,0.6222684795018767,0.37773152049812325
0,0,0.9999999679289332,3.207106679008146e-08
0,1,0.3891357275223063,0.6108642724776937
0,0,0.9994976901107895,0.0005023098892105173
0,0,0.9999998095419836,1.9045801638967126e-07
0,0,0.998676680347425,0.0013233196525750286
0,0,0.9984642197815857,0.001535780218414311
0,0,0.9493274535789601,0.05067254642103987
0,1,0.14699308776337605,0.853006912236624
0,1,0.06187945061158151,0.9381205493884185
0,0,0.9999991170078546,8.82992145370056e-07
0,0,0.8254780262463818,0.17452197375361825
0,1,0.3859493141569893,0.6140506858430107
0,0,0.9999998975455868,1.0245441315545098e-07
0,0,0.8492186574410098,0.15078134255899023
0,0,0.530255736218612,0.46974426378138795
0,0,0.9998506876002964,0.00014931239970359295
0,1,0.4637856446402667,0.5362143553597333
0,0,0.7615785829959453,0.23842141700405473
0,0,0.9147160527752821,0.08528394722471785
0,0,0.9995959718002392,0.000404028199760812
0,0,0.9862098871758876,0.01379011282411232
0,0,0.9984642197815857,0.001535780218414311
0,0,0.9974557385287938,0.0025442614712062567
0,1,0.29589439152119723,0.7041056084788028
0,0,0.9999976291917646,2.370808235437762e-06
0,0,0.8636339681346602,0.13636603186533977
0,0,0.9931800515349843,0.006819948465015605
0,0,0.5842679926012972,0.41573200739870275
0,0,0.9999997634140381,2.3658596194098017e-07
0,0,0.9626422379823005,0.03735776201769949
0,0,0.8791082120260273,0.12089178797397271
0,0,0.949498554617717,0.050501445382282975
0,0,0.9736270477852518,0.02637295221474827
0,1,0.41381327333799667,0.5861867266620033
0,0,0.978852786361163,0.021147213638836978
0,1,0.17954754049194055,0.8204524595080595
0,0,0.9996499643360939,0.0003500356639061543
0,0,0.6980712980114527,0.30192870198854727
0,0,0.9976852065857669,0.0023147934142331407
0,0,0.97711608567624,0.022883914323760076
0,0,0.6554186680340384,0.3445813319659617
0,1,0.28422713487430196,0.715772865125698
0,0,0.9111038811481412,0.08889611885185873
0,0,0.9999787515145977,2.1248485402272505e-05
0,0,0.7362546428174612,0.26374535718253883
