y_true,y_pred,prob_no_stroke,prob_stroke
1,0,0.7913406419473307,0.20865935805266933
1,0,0.7971514864108052,0.20284851358919473
1,0,0.7418347866665053,0.25816521333349474
1,1,0.415471849949164,0.584528150050836
1,1,0.31727330411893795,0.682726695881062
1,0,0.5648199082724163,0.43518009172758365
1,1,0.34951437578215705,0.650485624217843
1,0,0.9997889160525303,0.00021108394746975056
1,0,0.9685898728431503,0.03141012715684961
1,0,0.5134875433359485,0.4865124566640516
1,0,0.9918498276230211,0.008150172376978921
1,0,0.5179304794771762,0.48206952052282387
1,1,0.1620681403390083,0.8379318596609917
1,0,0.9637767271287577,0.03622327287124223
1,0,0.9854043163604416,0.0145956836395584
1,0,0.8053721856416605,0.1946278143583395
1,0,0.657224501709044,0.342775498290956
1,0,0.5266657071523339,0.47333429284766615
1,0,0.783883769729411,0.21611623027058907
1,0,0.7149113577785506,0.28508864222144936
1,0,0.5466114998394955,0.4533885001605045
1,0,0.9025346110273483,0.0974653889726517
1,1,0.28661180725935753,0.7133881927406425
1,1,0.1873922366691021,0.8126077633308979
1,1,0.10930461588210116,0.8906953841178988
1,0,0.8570029999529896,0.14299700004701038
1,0,0.600979127483087,0.399020872516913
1,1,0.3087622339746944,0.6912377660253056
1,0,0.8947761865238326,0.10522381347616744
1,1,0.2978843754159094,0.7021156245840906
1,0,0.9715215146739855,0.028478485326014512
0,0,0.9999678488467135,3.2151153286491564e-05
0,0,0.9999636881761897,3.631182381028161e-05
0,0,0.9849924615053379,0.015007538494662064
0,0,0.9971053544226072,0.0028946455773928145
0,0,0.7467884348151532,0.2532115651848467
0,0,0.9371846227686684,0.06281537723133158
0,0,0.9994271451492844,0.0005728548507155176
0,0,0.9854043163604416,0.0145956836395584
0,0,0.7970498976659475,0.20295010233405253
0,0,0.6676172211302854,0.33238277886971457
0,0,0.9736361794697715,0.02636382053022841
0,0,0.6921281344156671,0.3078718655843329
0,0,0.9999102261055703,8.977389442971127e-05
0,0,0.99982577287688,0.00017422712311994444
0,1,0.1246554149176704,0.8753445850823296
0,0,0.9999678488467135,3.2151153286491564e-05
0,0,0.6213325170939681,0.37866748290603197
0,0,0.7045832677333573,0.29541673226664267
0,0,0.9988337731203694,0.0011662268796306724
0,0,0.9987644956024554,0.0012355043975445716
0,1,0.10961340919535312,0.8903865908046469
0,0,0.9594869675335987,0.04051303246640125
0,0,0.9999261793863423,7.382061365763948e-05
0,0,0.8658627472972606,0.1341372527027393
0,1,0.41905981817166515,0.5809401818283348
0,0,0.7975769514246842,0.20242304857531573
0,0,0.9932335276581323,0.006766472341867626
0,0,0.6378295610249498,0.36217043897505014
0,0,0.9988721277429006,0.0011278722570993902
0,1,0.2978843754159094,0.7021156245840906
0,0,0.9980250139201637,0.0019749860798362164
0,0,0.9989046176267514,0.001095382373248557
0,0,0.7482111556367692,0.25178884436323085
0,1,0.31812352155080525,0.6818764784491947
0,0,0.7216245031797375,0.2783754968202625
0,0,0.9999261793863423,7.382061365763948e-05
0,0,0.9994404495871516,0.000559550412848423
0,0,0.9969030990262628,0.003096900973737114
0,0,0.9986488984040781,0.0013511015959219103
0,1,0.2972310250299819,0.7027689749700181
0,0,0.9994615466331616,0.0005384533668384937
0,0,0.8032193915828582,0.19678060841714187
0,0,0.9965113812468399,0.0034886187531601403
0,0,0.6865563117773814,0.3134436882226186
0,0,0.798585168442049,0.20141483155795104
0,0,0.8092612515168913,0.19073874848310862
0,0,0.9171512624608305,0.08284873753916958
0,0,0.9997721945371325,0.0002278054628674802
0,0,0.9748352179790684,0.02516478202093159
0,0,0.9930132959724463,0.0069867040275537525
0,0,0.9776241497893735,0.022375850210626536
0,0,0.8171073239882851,0.18289267601171494
0,0,0.9997947519564809,0.00020524804351903887
0,0,0.999907097174557,9.290282544300099e-05
0,0,0.9991315436971314,0.0008684563028685785
0,0,0.9792978052231348,0.02070219477686522
0,0,0.9564551661262206,0.043544833873779415
0,0,0.9825093656749238,0.017490634325076193
0,0,0.9999595375192714,4.046248072865207e-05
0,0,0.9986417289802976,0.0013582710197023791
0,0,0.9415551575156109,0.05844484248438904
0,0,0.8253947423774647,0.17460525762253531
0,0,0.9969451537570791,0.0030548462429208292
0,0,0.9978061434350007,0.0021938565649992346
0,1,0.1873922366691021,0.8126077633308979
0,0,0.9999685959453257,3.14040546743324e-05
0,0,0.7799342669745205,0.22006573302547947
0,0,0.999930323218869,6.967678113097975e-05
0,0,0.9999657936204641,3.420637953593895e-05
0,0,0.9872941389025526,0.012705861097447407
0,0,0.9858514627165974,0.014148537283402643
0,0,0.8198024547900205,0.18019754520997955
0,0,0.9940722789068606,0.005927721093139408
0,0,0.9792978052231348,0.02070219477686522
0,1,0.12813728912573874,0.8718627108742613
0,0,0.629515670189875,0.3704843298101251
0,0,0.5774443929141884,0.4225556070858116
0,0,0.9933030405078848,0.006696959492115282
0,0,0.9994271451492844,0.0005728548507155176
0,0,0.7009060865876748,0.2990939134123252
0,0,0.9999585749307408,4.142506925920526e-05
0,0,0.6215230654274657,0.37847693457253434
0,0,0.9776241497893735,0.022375850210626536
0,0,0.9987644956024554,0.0012355043975445716
0,0,0.9682294127556046,0.0317705872443954
0,0,0.9988453259205634,0.0011546740794365642
0,1,0.3655999842895725,0.6344000157104275
0,0,0.8998991002444754,0.10010089975552462
0,0,0.9603805641351445,0.03961943586485552
0,0,0.9969030990262628,0.003096900973737114
0,0,0.9999685959453257,3.14040546743324e-05
0,0,0.8661109795625095,0.13388902043749049
0,0,0.9872941389025526,0.012705861097447407
0,0,0.9929731068918833,0.0070268931081166825
0,0,0.9957111032615362,0.004288896738463744
0,0,0.9994592865284226,0.0005407134715773918
0,0,0.9996000396907326,0.00039996030926737656
0,0,0.6118872184282429,0.3881127815717571
0,0,0.999907097174557,9.290282544300099e-05
0,0,0.9864156913217922,0.013584308678207806
0,0,0.9858219701737984,0.014178029826201612
0,0,0.999907097174557,9.290282544300099e-05
0,0,0.9249475752130211,0.07505242478697896
0,0,0.8570029999529896,0.14299700004701038
0,0,0.9909293889036859,0.009070611096314084
0,0,0.9988337731203694,0.0011662268796306724
0,0,0.7352359281300447,0.2647640718699553
0,0,0.8345948659967706,0.16540513400322943
0,0,0.8196827707249754,0.18031722927502455
0,0,0.9096672861682648,0.09033271383173522
0,0,0.9836044504965691,0.016395549503430897
0,0,0.7979155308307354,0.20208446916926456
0,0,0.9945095164611835,0.005490483538816584
0,0,0.5624252434858803,0.43757475651411964
0,0,0.9852379943207297,0.014762005679270338
0,0,0.9999278946913184,7.210530868166339e-05
0,0,0.7983893347690645,0.2016106652309355
0,0,0.9999677138267782,3.228617322178229e-05
0,0,0.999494684585852,0.0005053154141480422
0,0,0.8055212142144653,0.19447878578553465
0,0,0.9987644956024554,0.0012355043975445716
0,0,0.9859788194396772,0.014021180560322742
0,0,0.9999609003489418,3.909965105822552e-05
0,0,0.9987372818682595,0.0012627181317404746
0,0,0.9999657936204641,3.420637953593895e-05
0,0,0.9988337731203694,0.0011662268796306724
0,0,0.5938811119959315,0.4061188880040685
0,0,0.9436088061743061,0.05639119382569392
0,0,0.9591908974149383,0.04080910258506165
0,0,0.9999278946913184,7.210530868166339e-05
0,0,0.99982577287688,0.00017422712311994444
0,0,0.9311098776623427,0.06889012233765739
0,0,0.9595836420464583,0.04041635795354173
0,0,0.9595836420464583,0.04041635795354173
0,0,0.9952801444321866,0.00471985556781338
0,0,0.8980555537799743,0.10194444622002574
0,0,0.8253947423774647,0.17460525762253531
0,0,0.997088634764205,0.002911365235795069
0,1,0.3636017025174657,0.6363982974825343
0,0,0.8251568107440312,0.1748431892559687
0,0,0.9981760245956371,0.001823975404362909
0,0,0.6665664049631606,0.3334335950368394
0,0,0.9681643733562553,0.031835626643744674
0,0,0.9936594433442739,0.006340556655726084
0,0,0.8947761865238326,0.10522381347616744
0,0,0.7633310381559352,0.23666896184406483
0,0,0.9968128631819025,0.003187136818097421
0,0,0.9986488984040781,0.0013511015959219103
0,0,0.6930974564356243,0.3069025435643758
0,0,0.999930323218869,6.967678113097975e-05
0,1,0.47798244179030003,0.5220175582097
0,0,0.9854043163604416,0.0145956836395584
0,0,0.9999854485826195,1.4551417380448747e-05
0,0,0.8117808031853191,0.18821919681468086
0,1,0.31010569651951636,0.6898943034804836
0,0,0.8346253609544175,0.1653746390455825
0,0,0.6617901920086182,0.33820980799138184
0,0,0.9987644956024554,0.0012355043975445716
0,0,0.9313085786052147,0.06869142139478535
0,0,0.9933402160993152,0.006659783900684781
0,0,0.7803937179652474,0.2196062820347527
0,0,0.7149113577785506,0.28508864222144936
0,0,0.9999278946913184,7.210530868166339e-05
0,0,0.9980596512783291,0.001940348721670946
0,0,0.9825093656749238,0.017490634325076193
0,0,0.8947761865238326,0.10522381347616744
0,0,0.8053721856416605,0.1946278143583395
0,0,0.983378899767016,0.01662110023298406
0,0,0.9987644956024554,0.0012355043975445716
0,0,0.9526509802442206,0.04734901975577948
0,0,0.9999261793863423,7.382061365763948e-05
0,0,0.9999192637400591,8.073625994083349e-05
0,0,0.9806675867184124,0.01933241328158768
0,0,0.9736361794697715,0.02636382053022841
